		0.77%	0.22%	0.89%	0.63%	1.02%	0.00%	0.81%	0.62%	1.43%	0.25%	0.56%	0.53%	1.24%	0.38%	0.70%	1.49%	0.70%	0.93%	0.46%	0.98%	0.66%	0.60%	1.00%	0.82%	0.98%	1.42%	0.54%	0.00%	0.88%	0.69%	0.66%	0.75%	0.00%	1.57%	0.49%	0.77%	0.32%	4.46%	0.00%	1.39%	1.82%	0.50%	0.00%	0.00%									
19	Титов Борис Юрьевич	127	3	3	5	0	3	2	2	2	1	10	7	6	2	6	1	8	4	5	4	6	4	2	0	1	6	2	0	7	1	3	4	4	2	1	2	3	0	0	1	0	3	0	1									
		0.65%	0.66%	0.45%	0.79%	0.00%	2.86%	0.40%	0.41%	0.41%	0.25%	1.13%	0.62%	0.74%	0.25%	2.11%	0.50%	1.86%	0.62%	0.57%	0.98%	1.32%	0.48%	0.40%	0.00%	0.14%	0.77%	0.54%	0.00%	1.02%	0.17%	0.99%	0.60%	1.07%	0.45%	0.25%	0.38%	0.95%	0.00%	0.00%	0.69%	0.00%	1.51%	0.00%	1.56%									
20	Явлинский Григорий Алексеевич	120	5	1	3	2	0	9	4	1	7	5	6	4	8	1	0	3	2	4	0	2	4	1	0	8	4	7	1	2	4	1	4	1	1	2	8	0	0	0	0	0	5	0	0									
		0.61%	1.10%	0.15%	0.47%	0.68%	0.00%	1.82%	0.83%	0.20%	1.75%	0.56%	0.53%	0.50%	1.02%	0.35%	0.00%	0.70%	0.31%	0.46%	0.00%	0.44%	0.48%	0.20%	0.00%	1.12%	0.51%	1.91%	0.78%	0.29%	0.69%	0.33%	0.60%	0.27%	0.22%	0.49%	1.54%	0.00%	0.00%	0.00%	0.00%	0.00%	2.51%	0.00%	0.00%									
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
