9	Число недействительных избирательных бюллетеней	141	3	5	11	17	7	14	1	16	5	11	6	0	1	2	4	1	1	0	1	2	11	3	1	0	0	0	4	1	0	6	2	2	3	0									
10	Число действительных избирательных бюллетеней	15255	415	503	941	1066	859	886	632	1045	860	1152	930	196	54	129	762	269	61	37	94	331	978	665	46	208	77	58	563	138	78	590	197	88	309	38									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																													
13	Бабурин Сергей Николаевич	128	3	4	11	10	6	6	5	10	11	12	11	0	1	0	2	1	0	2	0	3	8	7	0	0	0	0	7	0	1	5	0	0	1	1									
		0.83%	0.72%	0.79%	1.16%	0.92%	0.69%	0.67%	0.79%	0.94%	1.27%	1.03%	1.18%	0.00%	1.82%	0.00%	0.26%	0.37%	0.00%	5.41%	0.00%	0.90%	0.81%	1.05%	0.00%	0.00%	0.00%	0.00%	1.23%	0.00%	1.28%	0.84%	0.00%	0.00%	0.32%	2.63%									
14	Грудинин Павел Николаевич	2522	73	77	191	199	158	160	103	212	138	195	227	35	13	25	102	35	11	7	15	30	159	53	2	21	7	5	77	15	4	106	11	4	44	8									
		16.38%	17.46%	15.16%	20.06%	18.37%	18.24%	17.78%	16.27%	19.98%	15.95%	16.77%	24.25%	17.86%	23.64%	19.08%	13.32%	12.96%	17.74%	18.92%	15.79%	9.01%	16.08%	7.93%	4.26%	10.10%	9.09%	8.62%	13.58%	10.79%	5.13%	17.79%	5.53%	4.44%	14.10%	21.05%									
15	Жириновский Владимир Вольфович	1067	31	29	80	68	60	43	33	61	44	79	71	14	4	9	39	20	13	4	14	42	83	54	2	18	3	5	48	8	9	27	13	7	29	3									
		6.93%	7.42%	5.71%	8.40%	6.28%	6.93%	4.78%	5.21%	5.75%	5.09%	6.79%	7.59%	7.14%	7.27%	6.87%	5.09%	7.41%	20.97%	10.81%	14.74%	12.61%	8.39%	8.08%	4.26%	8.65%	3.90%	8.62%	8.47%	5.76%	11.54%	4.53%	6.53%	7.78%	9.29%	7.89%									
16	Путин Владимир Владимирович	11206	304	382	634	764	609	645	476	729	644	838	596	146	34	93	607	210	36	24	63	251	718	535	42	167	65	46	425	115	64	440	171	77	230	26									
		72.79%	72.73%	75.20%	66.60%	70.54%	70.32%	71.67%	75.20%	68.71%	74.45%	72.06%	63.68%	74.49%	61.82%	70.99%	79.24%	77.78%	58.06%	64.86%	66.32%	75.38%	72.60%	80.09%	89.36%	80.29%	84.42%	79.31%	74.96%	82.73%	82.05%	73.83%	85.93%	85.56%	73.72%	68.42%									
17	Собчак Ксения Анатольевна	110	2	6	11	6	7	8	4	8	10	14	8	0	1	1	2	0	1	0	0	1	1	9	0	0	2	0	1	0	0	4	0	0	3	0									
		0.71%	0.48%	1.18%	1.16%	0.55%	0.81%	0.89%	0.63%	0.75%	1.16%	1.20%	0.85%	0.00%	1.82%	0.76%	0.26%	0.00%	1.61%	0.00%	0.00%	0.30%	0.10%	1.35%	0.00%	0.00%	2.60%	0.00%	0.18%	0.00%	0.00%	0.67%	0.00%	0.00%	0.96%	0.00%									
18	Сурайкин Максим Александрович	113	0	2	9	7	11	16	5	9	5	10	8	1	0	1	3	1	0	0	2	1	6	3	0	2	0	1	5	0	0	3	1	0	1	0									
		0.73%	0.00%	0.39%	0.95%	0.65%	1.27%	1.78%	0.79%	0.85%	0.58%	0.86%	0.85%	0.51%	0.00%	0.76%	0.39%	0.37%	0.00%	0.00%	2.11%	0.30%	0.61%	0.45%	0.00%	0.96%	0.00%	1.72%	0.88%	0.00%	0.00%	0.50%	0.50%	0.00%	0.32%	0.00%									
19	Титов Борис Юрьевич	51	1	2	3	6	3	4	4	7	1	1	6	0	1	0	3	1	0	0	0	1	1	1	0	0	0	1	0	0	0	2	1	0	1	0									
		0.33%	0.24%	0.39%	0.32%	0.55%	0.35%	0.44%	0.63%	0.66%	0.12%	0.09%	0.64%	0.00%	1.82%	0.00%	0.39%	0.37%	0.00%	0.00%	0.00%	0.30%	0.10%	0.15%	0.00%	0.00%	0.00%	1.72%	0.00%	0.00%	0.00%	0.34%	0.50%	0.00%	0.32%	0.00%									
20	Явлинский Григорий Алексеевич	58	1	1	2	6	5	4	2	9	7	3	3	0	0	0	4	1	0	0	0	2	2	3	0	0	0	0	0	0	0	3	0	0	0	0									
		0.38%	0.24%	0.20%	0.21%	0.55%	0.58%	0.44%	0.32%	0.85%	0.81%	0.26%	0.32%	0.00%	0.00%	0.00%	0.52%	0.37%	0.00%	0.00%	0.00%	0.60%	0.20%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%									
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
