		0.31%	0.00%	0.00%	0.27%	0.79%	0.56%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.14%	0.50%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.35%	0.00%	1.67%	0.68%	0.00%	0.81%	0.00%									
19	Титов Борис Юрьевич	21	0	3	1	0	1	0	0	0	0	0	1	2	0	2	1	1	0	0	0	0	1	0	1	2	0	2	1	2	0	0									
		0.34%	0.00%	1.31%	0.13%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.59%	0.00%	1.04%	0.28%	0.50%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.69%	0.70%	0.00%	1.67%	0.68%	1.11%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	21	2	1	4	2	2	2	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0									
		0.34%	1.18%	0.44%	0.54%	0.39%	1.13%	1.41%	0.00%	0.63%	0.00%	1.49%	0.00%	0.00%	0.00%	0.52%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	1.17%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
