		0.78%	1.45%	1.75%	0.31%	0.00%	0.00%	0.99%	2.94%	0.68%	0.82%	0.00%	1.24%	0.31%	1.63%	1.13%	0.60%	0.98%	1.09%	0.00%	0.41%	0.00%	0.33%	0.39%	0.32%	0.00%	0.20%	1.16%	1.27%	0.33%	2.94%	1.72%	0.76%	0.00%	0.45%	0.00%	0.79%	0.68%									
19	Титов Борис Юрьевич	79	0	0	1	0	0	3	1	0	0	1	5	3	2	7	7	14	0	0	1	0	0	4	0	0	16	5	2	1	0	0	1	0	1	2	2	0									
		0.65%	0.00%	0.00%	0.31%	0.00%	0.00%	0.60%	0.98%	0.00%	0.00%	0.34%	2.07%	0.94%	0.30%	0.79%	0.70%	1.14%	0.00%	0.00%	0.41%	0.00%	0.00%	0.78%	0.00%	0.00%	1.63%	0.83%	0.63%	0.33%	0.00%	0.00%	0.76%	0.00%	0.22%	1.25%	1.59%	0.00%									
20	Явлинский Григорий Алексеевич	68	1	1	1	0	0	2	0	2	0	1	0	2	5	7	8	14	0	0	1	1	0	3	1	1	6	4	1	2	1	0	0	1	2	0	0	0									
		0.56%	0.72%	1.75%	0.31%	0.00%	0.00%	0.40%	0.00%	1.36%	0.00%	0.34%	0.00%	0.63%	0.74%	0.79%	0.80%	1.14%	0.00%	0.00%	0.41%	0.52%	0.00%	0.58%	0.32%	1.69%	0.61%	0.66%	0.32%	0.66%	0.49%	0.00%	0.00%	1.47%	0.45%	0.00%	0.00%	0.00%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
